,+5% population,+0.5K temperature,+5% precipitation,+5% EVI,+5% LWE thickness,+5% discharge,Model,Hotspot
0,0.9064039408866995,0.9064039408866995,0.9064039408866995,0.9064039408866995,0.9194331113913379,0.9064039408866995,0.9064039408866995,USHighPlain
1,0.8092076209045004,0.8028787807563725,0.8195754193034513,0.8010608194954663,0.8157238376889085,0.8037589631002993,0.8037201856022365,USHighPlain
2,0.7074320665158177,0.6955626348336608,0.7176079132501,0.6911106495793881,0.7079537345148953,0.696944271804213,0.6968948828891091,USHighPlain
3,0.6572807387824949,0.6401006709616096,0.6724068873493982,0.6358329642377305,0.652285218753333,0.642156951806537,0.6420968028947174,USHighPlain
4,0.6132166524305509,0.5911184729139823,0.6344052932979228,0.5872190365007884,0.6031437323432212,0.5938346816642016,0.5937572407597688,USHighPlain
5,0.6391493596084492,0.6123404848804884,0.6602276398065638,0.6018739496382896,0.6244043400383961,0.6158542888908204,0.615756653737712,USHighPlain
6,0.6468562706338197,0.6165687044916144,0.664318136482948,0.5976033302465419,0.6278121165698879,0.6199592154189006,0.6198450846186875,USHighPlain
7,0.5800691471860283,0.5462800901756704,0.5938955939394316,0.5214512092534287,0.5570702653125047,0.5498402114141592,0.549730313803576,USHighPlain
8,0.5123483888985153,0.4752324133982172,0.5232063393464401,0.4488238913257846,0.4857109173599935,0.4790977494961432,0.47894868915714206,USHighPlain
9,0.48984348551043794,0.4491794253813538,0.5021983107298794,0.4214392016180821,0.45985875445065577,0.4538399945499148,0.45362877728911555,USHighPlain
10,0.5046991031857356,0.46130504348866685,0.5270848352829466,0.4311527331499915,0.47163920454852226,0.4661172998160736,0.4658995852589889,USHighPlain
11,0.5167373675865671,0.4709259199307149,0.5575659352002239,0.43535833642340444,0.48084591076646727,0.4758406471841581,0.47555805356658004,USHighPlain
12,0.4987030237030524,0.45029901118272,0.5627422450574534,0.4128713099259942,0.46020959455948474,0.4556205597030638,0.4553379415184217,USHighPlain
13,0.5343858296998368,0.48349008925514125,0.605603968117858,0.44670405232445487,0.49349905385906,0.4893378947261305,0.48901084579001364,USHighPlain
14,0.5194722679862875,0.46691095220379286,0.5815387006857055,0.42412907877336914,0.47638754822794593,0.4726938635678594,0.4722526044006127,USHighPlain
15,0.4395486831556663,0.3851470662861721,0.49666066364268086,0.3412114027062201,0.3944426963196771,0.3910952942550752,0.3906332115114485,USHighPlain
