time,Population,hotspot
March 2002,123721969.3604252,Java
April 2002,123845561.54264122,Java
May 2002,123965166.88026963,Java
June 2002,124088759.06248567,Java
July 2002,124208364.40011407,Java
August 2002,124331956.5823301,Java
September 2002,124455548.76454613,Java
October 2002,124575154.10217454,Java
November 2002,124698746.28439055,Java
December 2002,124818351.62201898,Java
January 2003,124941943.804235,Java
February 2003,125068357.65348294,Java
March 2003,125182537.90441658,Java
April 2003,125308951.75366454,Java
May 2003,125431287.7368077,Java
June 2003,125557701.58605567,Java
July 2003,125680037.56919883,Java
August 2003,125806451.4184468,Java
September 2003,125932865.26769474,Java
October 2003,126055201.25083792,Java
November 2003,126181615.10008587,Java
December 2003,126303951.08322905,Java
January 2004,126430364.932477,Java
February 2004,126559741.79125704,Java
March 2004,126680771.75592224,Java
April 2004,126810148.61470228,Java
May 2004,126935352.02642491,Java
June 2004,127064728.88520496,Java
July 2004,127189932.29692757,Java
August 2004,127319309.15570763,Java
September 2004,127448686.01448767,Java
October 2004,127573889.42621028,Java
November 2004,127703266.28499033,Java
December 2004,127828469.69671296,Java
January 2005,127957846.555493,Java
February 2005,128089435.1797979,Java
March 2005,128208289.42110556,Java
April 2005,128339878.04541048,Java
May 2005,128467221.87538297,Java
June 2005,128598810.49968788,Java
July 2005,128726154.32966037,Java
August 2005,128857742.95396529,Java
September 2005,128989331.5782702,Java
October 2005,129116675.40824269,Java
November 2005,129248264.0325476,Java
December 2005,129375607.8625201,Java
January 2006,129507196.486825,Java
February 2006,129642781.54485998,Java
March 2006,129765245.4682464,Java
April 2006,129900830.52628136,Java
May 2006,130032041.87276681,Java
June 2006,130167626.93080178,Java
July 2006,130298838.27728723,Java
August 2006,130434423.3353222,Java
September 2006,130570008.39335716,Java
October 2006,130701219.73984262,Java
November 2006,130836804.79787758,Java
December 2006,130968016.14436303,Java
January 2007,131103601.202398,Java
February 2007,131241886.19700454,Java
March 2007,131366788.77277818,Java
April 2007,131505073.76738471,Java
May 2007,131638897.95571361,Java
June 2007,131777182.95032015,Java
July 2007,131911007.13864906,Java
August 2007,132049292.13325559,Java
September 2007,132187577.12786213,Java
October 2007,132321401.31619103,Java
November 2007,132459686.31079757,Java
December 2007,132593510.49912646,Java
January 2008,132731795.493733,Java
February 2008,132873102.22397257,Java
March 2008,133005292.39097087,Java
April 2008,133146599.12121044,Java
May 2008,133283347.56982937,Java
June 2008,133424654.30006894,Java
July 2008,133561402.74868788,Java
August 2008,133702709.47892745,Java
September 2008,133844016.209167,Java
October 2008,133980764.65778594,Java
November 2008,134122071.3880255,Java
December 2008,134258819.83664444,Java
January 2009,134400126.566884,Java
February 2009,134544071.4300921,Java
March 2009,134674086.14524776,Java
April 2009,134818031.00845584,Java
May 2009,134957332.4889798,Java
June 2009,135101277.35218787,Java
July 2009,135240578.83271182,Java
August 2009,135384523.69591987,Java
September 2009,135528468.55912796,Java
October 2009,135667770.0396519,Java
November 2009,135811714.90285996,Java
December 2009,135951016.3833839,Java
January 2010,136094961.246592,Java
February 2010,136242624.6457566,Java
March 2010,136375998.03855047,Java
April 2010,136523661.43771508,Java
May 2010,136666561.5014228,Java
June 2010,136814224.9005874,Java
July 2010,136957124.96429512,Java
August 2010,137104788.36345974,Java
September 2010,137252451.76262435,Java
October 2010,137395351.82633206,Java
November 2010,137543015.22549668,Java
December 2010,137685915.2892044,Java
January 2011,137833578.688369,Java
February 2011,137981474.67324507,Java
March 2011,138115058.14345568,Java
April 2011,138262954.12833175,Java
May 2011,138406079.274986,Java
June 2011,138553975.25986204,Java
July 2011,138697100.40651628,Java
August 2011,138844996.39139235,Java
September 2011,138992892.3762684,Java
October 2011,139136017.52292264,Java
November 2011,139283913.5077987,Java
