time,t2m,hotspot
September 2018,294.14185,USHighPlain
October 2018,284.92905,USHighPlain
November 2018,276.75598,USHighPlain
December 2018,273.94186,USHighPlain
January 2019,273.114,USHighPlain
February 2019,271.3329,USHighPlain
March 2019,276.67206,USHighPlain
April 2019,285.87637,USHighPlain
May 2019,288.8692,USHighPlain
June 2019,295.36505,USHighPlain
July 2019,299.53912,USHighPlain
August 2019,298.4517,USHighPlain
September 2019,297.0313,USHighPlain
October 2019,283.83945,USHighPlain
November 2019,278.25027,USHighPlain
December 2019,275.67334,USHighPlain
January 2020,274.55344,USHighPlain
February 2020,275.0249,USHighPlain
March 2020,281.92,USHighPlain
April 2020,284.716,USHighPlain
May 2020,290.25516,USHighPlain
June 2020,298.84793,USHighPlain
July 2020,300.07962,USHighPlain
August 2020,299.09,USHighPlain
September 2020,293.23953,USHighPlain
October 2020,285.52927,USHighPlain
November 2020,282.54022,USHighPlain
December 2020,275.69647,USHighPlain
January 2021,274.45618,USHighPlain
February 2021,268.70914,USHighPlain
March 2021,281.68228,USHighPlain
April 2021,284.74832,USHighPlain
May 2021,290.00745,USHighPlain
June 2021,297.75125,USHighPlain
July 2021,299.10007,USHighPlain
August 2021,299.58685,USHighPlain
September 2021,296.56442,USHighPlain
October 2021,288.6362,USHighPlain
November 2021,282.196,USHighPlain
December 2021,279.1147,USHighPlain
January 2022,273.07852,USHighPlain
February 2022,274.01022,USHighPlain
March 2022,280.05716,USHighPlain
April 2022,285.99335,USHighPlain
May 2022,291.73608,USHighPlain
June 2022,297.77704,USHighPlain
July 2022,301.07913,USHighPlain
August 2022,299.61194,USHighPlain
September 2022,296.068,USHighPlain
October 2022,288.0084,USHighPlain
November 2022,278.49738,USHighPlain
December 2022,273.07764,USHighPlain
January 1950,273.34195,Greece
February 1950,277.99036,Greece
March 1950,279.90933,Greece
April 1950,285.92844,Greece
May 1950,289.9676,Greece
June 1950,294.5391,Greece
July 1950,298.55978,Greece
August 1950,297.23087,Greece
September 1950,294.63275,Greece
October 1950,287.73236,Greece
November 1950,282.45737,Greece
December 1950,280.99408,Greece
January 1951,277.43344,Greece
February 1951,278.8902,Greece
March 1951,281.39957,Greece
April 1951,285.52414,Greece
May 1951,290.67136,Greece
June 1951,294.52588,Greece
July 1951,296.7952,Greece
August 1951,297.80826,Greece
September 1951,293.66205,Greece
October 1951,284.64435,Greece
November 1951,282.81488,Greece
December 1951,277.76672,Greece
January 1952,277.6109,Greece
February 1952,276.77844,Greece
March 1952,279.50604,Greece
April 1952,286.29794,Greece
May 1952,289.0646,Greece
June 1952,294.3579,Greece
July 1952,296.92056,Greece
August 1952,299.4286,Greece
September 1952,295.78238,Greece
October 1952,288.3723,Greece
November 1952,282.79636,Greece
December 1952,280.118,Greece
January 1953,275.46207,Greece
February 1953,277.51898,Greece
March 1953,277.59332,Greece
April 1953,284.8567,Greece
May 1953,287.7736,Greece
June 1953,293.45926,Greece
July 1953,297.19635,Greece
August 1953,296.70026,Greece
September 1953,293.25958,Greece
October 1953,287.10638,Greece
November 1953,279.34674,Greece
December 1953,275.87167,Greece
January 1954,273.63016,Greece
February 1954,274.46024,Greece
March 1954,280.0837,Greece
April 1954,282.3641,Greece
May 1954,287.55984,Greece
June 1954,294.89322,Greece
July 1954,297.23608,Greece
August 1954,296.87534,Greece
September 1954,294.2195,Greece
October 1954,287.43774,Greece
November 1954,281.7705,Greece
December 1954,278.3907,Greece
January 1955,279.5571,Greece
February 1955,280.8645,Greece
March 1955,280.10477,Greece
April 1955,282.3047,Greece
May 1955,290.21225,Greece
June 1955,294.10663,Greece
July 1955,296.23697,Greece
August 1955,294.5926,Greece
September 1955,291.31363,Greece
October 1955,287.8338,Greece
November 1955,281.61298,Greece
December 1955,279.10748,Greece
January 1956,277.20837,Greece
February 1956,274.35303,Greece
March 1956,276.45752,Greece
April 1956,284.1443,Greece
May 1956,288.45648,Greece
June 1956,292.7022,Greece
July 1956,296.86063,Greece
August 1956,298.17136,Greece
September 1956,292.9136,Greece
October 1956,286.62076,Greece
November 1956,281.78027,Greece
December 1956,277.02988,Greece
January 1957,275.127,Greece
February 1957,279.16907,Greece
March 1957,279.73737,Greece
April 1957,284.50143,Greece
May 1957,287.61057,Greece
June 1957,294.78012,Greece
July 1957,296.22818,Greece
August 1957,297.31216,Greece
September 1957,291.9413,Greece
October 1957,287.7231,Greece
November 1957,282.18463,Greece
December 1957,276.4297,Greece
January 1958,276.92398,Greece
February 1958,280.0353,Greece
March 1958,279.43433,Greece
April 1958,283.15744,Greece
May 1958,290.66327,Greece
June 1958,293.6017,Greece
July 1958,296.71332,Greece
August 1958,297.5605,Greece
September 1958,290.9928,Greece
October 1958,286.36087,Greece
November 1958,282.47955,Greece
December 1958,279.8059,Greece
January 1959,275.6504,Greece
February 1959,275.25446,Greece
March 1959,281.31412,Greece
April 1959,283.9448,Greece
May 1959,288.77643,Greece
June 1959,292.0341,Greece
July 1959,295.8898,Greece
August 1959,295.6385,Greece
September 1959,290.4847,Greece
October 1959,283.96655,Greece
November 1959,281.13895,Greece
December 1959,279.885,Greece
January 1960,277.15805,Greece
February 1960,277.54724,Greece
March 1960,279.34088,Greece
April 1960,283.78983,Greece
May 1960,288.78705,Greece
June 1960,293.04254,Greece
July 1960,295.924,Greece
August 1960,297.28027,Greece
September 1960,290.89496,Greece
October 1960,289.06412,Greece
November 1960,284.5013,Greece
December 1960,280.82147,Greece
January 1961,276.25592,Greece
February 1961,275.99817,Greece
March 1961,280.90366,Greece
April 1961,286.1474,Greece
May 1961,289.0338,Greece
June 1961,293.64487,Greece
July 1961,296.07623,Greece
August 1961,296.5106,Greece
September 1961,291.9587,Greece
October 1961,286.69266,Greece
November 1961,283.6639,Greece
December 1961,277.86343,Greece
January 1962,277.97174,Greece
February 1962,275.13702,Greece
March 1962,280.5134,Greece
April 1962,284.3055,Greece
May 1962,290.35208,Greece
June 1962,293.37863,Greece
July 1962,296.91254,Greece
August 1962,298.2796,Greece
September 1962,293.14047,Greece
October 1962,286.99637,Greece
November 1962,284.23325,Greece
December 1962,275.88852,Greece
January 1963,274.89297,Greece
February 1963,277.38208,Greece
March 1963,278.44995,Greece
April 1963,283.87585,Greece
May 1963,288.0302,Greece
June 1963,293.23648,Greece
July 1963,296.59314,Greece
August 1963,297.6994,Greece
September 1963,293.41656,Greece
October 1963,286.60254,Greece
November 1963,284.22632,Greece
December 1963,279.1729,Greece
January 1964,273.81345,Greece
February 1964,276.14786,Greece
March 1964,280.59653,Greece
April 1964,284.2447,Greece
May 1964,288.1731,Greece
June 1964,293.36124,Greece
July 1964,294.9479,Greece
August 1964,295.22336,Greece
September 1964,290.78717,Greece
October 1964,287.2032,Greece
November 1964,282.53412,Greece
December 1964,278.66202,Greece
January 1965,277.16913,Greece
February 1965,274.0166,Greece
March 1965,279.73425,Greece
April 1965,282.7755,Greece
May 1965,287.89075,Greece
June 1965,293.78717,Greece
July 1965,297.02173,Greece
August 1965,294.7978,Greece
September 1965,293.18326,Greece
October 1965,286.23422,Greece
November 1965,282.8016,Greece
December 1965,279.35727,Greece
January 1966,275.91736,Greece
February 1966,280.58914,Greece
March 1966,279.62732,Greece
April 1966,284.92383,Greece
May 1966,287.9401,Greece
June 1966,292.48624,Greece
July 1966,296.01373,Greece
August 1966,296.88928,Greece
September 1966,291.9629,Greece
October 1966,289.70746,Greece
November 1966,283.04468,Greece
December 1966,278.17578,Greece
January 1967,274.62885,Greece
February 1967,275.4532,Greece
March 1967,279.9354,Greece
April 1967,283.6875,Greece
May 1967,289.17017,Greece
June 1967,292.05426,Greece
July 1967,295.2912,Greece
August 1967,296.9186,Greece
September 1967,292.03632,Greece
October 1967,288.14493,Greece
November 1967,282.79935,Greece
December 1967,277.85464,Greece
January 1968,273.97202,Greece
February 1968,278.7627,Greece
March 1968,279.1953,Greece
April 1968,286.16284,Greece
May 1968,292.18127,Greece
June 1968,292.7302,Greece
July 1968,296.3273,Greece
August 1968,294.7101,Greece
September 1968,291.9464,Greece
October 1968,286.19165,Greece
November 1968,282.84183,Greece
December 1968,277.24207,Greece
January 1969,274.71866,Greece
February 1969,278.5174,Greece
March 1969,279.42844,Greece
April 1969,282.781,Greece
May 1969,291.3191,Greece
June 1969,293.496,Greece
July 1969,294.585,Greece
August 1969,295.7154,Greece
September 1969,292.5845,Greece
October 1969,286.07733,Greece
November 1969,283.84732,Greece
December 1969,278.52594,Greece
January 1970,278.70847,Greece
February 1970,278.44565,Greece
March 1970,280.2409,Greece
April 1970,285.42615,Greece
May 1970,287.29037,Greece
June 1970,293.34537,Greece
July 1970,295.72662,Greece
August 1970,296.29684,Greece
September 1970,292.15945,Greece
October 1970,285.60748,Greece
November 1970,282.40836,Greece
December 1970,278.1296,Greece
January 1971,278.44434,Greece
February 1971,277.08932,Greece
March 1971,278.5621,Greece
April 1971,283.85077,Greece
May 1971,289.95746,Greece
June 1971,293.36264,Greece
July 1971,294.1791,Greece
August 1971,295.84717,Greece
September 1971,290.24234,Greece
October 1971,285.02243,Greece
November 1971,281.3157,Greece
December 1971,277.44186,Greece
January 1972,276.3054,Greece
February 1972,277.11755,Greece
March 1972,280.40964,Greece
April 1972,285.1027,Greece
May 1972,288.84085,Greece
June 1972,294.52335,Greece
July 1972,294.67398,Greece
August 1972,294.94824,Greece
September 1972,290.721,Greece
October 1972,283.96454,Greece
November 1972,282.22647,Greece
December 1972,277.1994,Greece
January 1973,275.50336,Greece
February 1973,277.6145,Greece
March 1973,277.5094,Greece
April 1973,282.85046,Greece
May 1973,290.49646,Greece
June 1973,293.04648,Greece
July 1973,296.04385,Greece
August 1973,294.62387,Greece
September 1973,292.52817,Greece
October 1973,286.8677,Greece
November 1973,280.44574,Greece
December 1973,277.9107,Greece
January 1974,275.7685,Greece
February 1974,278.461,Greece
March 1974,280.1506,Greece
April 1974,282.3527,Greece
May 1974,287.54074,Greece
June 1974,292.63458,Greece
July 1974,295.82153,Greece
August 1974,295.85162,Greece
September 1974,292.05115,Greece
October 1974,287.47754,Greece
November 1974,281.25958,Greece
December 1974,277.03033,Greece
January 1975,275.53534,Greece
February 1975,275.52457,Greece
March 1975,280.98856,Greece
April 1975,284.648,Greece
May 1975,289.2609,Greece
June 1975,292.5605,Greece
July 1975,295.6894,Greece
August 1975,294.0818,Greece
September 1975,293.5664,Greece
October 1975,286.50006,Greece
November 1975,280.5319,Greece
December 1975,277.21072,Greece
January 1976,276.46802,Greece
February 1976,275.8337,Greece
March 1976,279.00702,Greece
April 1976,283.81213,Greece
May 1976,288.37363,Greece
June 1976,291.8145,Greece
July 1976,294.13373,Greece
August 1976,292.47858,Greece
September 1976,290.31564,Greece
October 1976,287.24234,Greece
November 1976,281.8869,Greece
December 1976,277.96136,Greece
January 1977,277.10297,Greece
February 1977,281.0672,Greece
March 1977,281.62823,Greece
April 1977,284.41473,Greece
May 1977,290.2511,Greece
June 1977,293.6463,Greece
July 1977,296.94147,Greece
August 1977,296.02274,Greece
September 1977,290.75452,Greece
October 1977,285.8737,Greece
November 1977,283.86017,Greece
December 1977,276.08646,Greece
January 1978,275.28238,Greece
February 1978,278.75754,Greece
March 1978,280.84262,Greece
April 1978,283.17908,Greece
May 1978,288.4162,Greece
June 1978,293.47513,Greece
July 1978,296.04156,Greece
August 1978,294.71957,Greece
September 1978,289.71765,Greece
October 1978,285.3955,Greece
November 1978,278.8886,Greece
December 1978,278.75024,Greece
January 1979,275.91348,Greece
February 1979,278.22775,Greece
March 1979,281.74753,Greece
April 1979,282.9112,Greece
May 1979,288.77377,Greece
June 1979,293.96423,Greece
July 1979,295.02222,Greece
August 1979,294.78287,Greece
September 1979,292.01724,Greece
October 1979,286.21735,Greece
November 1979,281.9363,Greece
December 1979,279.10477,Greece
January 1980,274.32886,Greece
February 1980,276.19345,Greece
March 1980,279.32013,Greece
April 1980,282.3961,Greece
May 1980,286.648,Greece
June 1980,292.55084,Greece
July 1980,296.18192,Greece
August 1980,295.6689,Greece
September 1980,291.87085,Greece
October 1980,287.62262,Greece
November 1980,283.68622,Greece
December 1980,277.82306,Greece
January 1981,273.3314,Greece
February 1981,275.791,Greece
March 1981,281.91452,Greece
April 1981,284.46158,Greece
May 1981,287.81848,Greece
June 1981,294.9562,Greece
July 1981,295.20807,Greece
August 1981,295.04663,Greece
September 1981,292.41113,Greece
October 1981,289.18115,Greece
November 1981,279.25998,Greece
December 1981,279.31393,Greece
January 1982,276.94986,Greece
February 1982,275.40378,Greece
March 1982,278.68024,Greece
April 1982,283.12247,Greece
May 1982,288.6315,Greece
June 1982,294.08542,Greece
July 1982,295.28638,Greece
August 1982,295.964,Greece
September 1982,293.62775,Greece
October 1982,287.53717,Greece
November 1982,280.9582,Greece
December 1982,278.8163,Greece
January 1983,276.29694,Greece
February 1983,275.42194,Greece
March 1983,279.925,Greece
April 1983,285.83713,Greece
May 1983,290.3107,Greece
June 1983,291.5406,Greece
July 1983,295.52335,Greece
August 1983,294.49887,Greece
September 1983,291.4719,Greece
October 1983,286.17947,Greece
November 1983,280.92178,Greece
December 1983,277.546,Greece
January 1984,277.77637,Greece
February 1984,277.56107,Greece
March 1984,278.99664,Greece
April 1984,282.41986,Greece
May 1984,289.33734,Greece
June 1984,292.7925,Greece
July 1984,295.4927,Greece
August 1984,294.02682,Greece
September 1984,292.45407,Greece
October 1984,289.29465,Greece
November 1984,282.22827,Greece
December 1984,277.4187,Greece
January 1985,276.43353,Greece
February 1985,275.22684,Greece
March 1985,279.3825,Greece
April 1985,285.25635,Greece
May 1985,290.5064,Greece
June 1985,293.53912,Greece
July 1985,296.03366,Greece
August 1985,296.4599,Greece
September 1985,292.5364,Greece
October 1985,285.65918,Greece
November 1985,283.2057,Greece
December 1985,279.74084,Greece
January 1986,277.86035,Greece
February 1986,277.19635,Greece
March 1986,280.18796,Greece
April 1986,286.05713,Greece
May 1986,289.19223,Greece
June 1986,293.24707,Greece
July 1986,295.50027,Greece
August 1986,296.7985,Greece
September 1986,293.04477,Greece
October 1986,286.88672,Greece
November 1986,280.51178,Greece
December 1986,275.7657,Greece
January 1987,276.71393,Greece
February 1987,278.39014,Greece
March 1987,275.15518,Greece
April 1987,283.08334,Greece
May 1987,287.228,Greece
June 1987,293.50696,Greece
July 1987,297.7189,Greece
August 1987,295.79663,Greece
September 1987,294.75272,Greece
October 1987,286.21225,Greece
November 1987,282.07318,Greece
December 1987,278.89066,Greece
January 1988,278.9414,Greece
February 1988,277.56775,Greece
March 1988,279.6301,Greece
April 1988,284.01068,Greece
May 1988,289.80304,Greece
June 1988,294.20493,Greece
July 1988,299.09924,Greece
August 1988,297.42593,Greece
September 1988,292.73596,Greece
October 1988,286.54562,Greece
November 1988,278.3438,Greece
December 1988,276.36993,Greece
January 1989,275.31638,Greece
February 1989,278.18805,Greece
March 1989,282.14575,Greece
April 1989,286.74664,Greece
May 1989,288.16144,Greece
June 1989,291.831,Greece
July 1989,295.41235,Greece
August 1989,296.01013,Greece
September 1989,292.2229,Greece
October 1989,285.6114,Greece
November 1989,281.34146,Greece
December 1989,277.91937,Greece
January 1990,275.4803,Greece
February 1990,279.09576,Greece
March 1990,282.7258,Greece
April 1990,285.15494,Greece
May 1990,289.32916,Greece
June 1990,293.7938,Greece
July 1990,296.99725,Greece
August 1990,295.47754,Greece
September 1990,291.81598,Greece
October 1990,288.10092,Greece
November 1990,283.67178,Greece
December 1990,278.08813,Greece
January 1991,275.88602,Greece
February 1991,276.4847,Greece
March 1991,281.44974,Greece
April 1991,283.03772,Greece
May 1991,286.35876,Greece
June 1991,294.07526,Greece
July 1991,295.13666,Greece
August 1991,294.84784,Greece
September 1991,292.21762,Greece
October 1991,287.7043,Greece
November 1991,282.24344,Greece
December 1991,274.04163,Greece
January 1992,275.93976,Greece
February 1992,275.92917,Greece
March 1992,279.31573,Greece
April 1992,284.22565,Greece
May 1992,287.80045,Greece
June 1992,292.7596,Greece
July 1992,294.59763,Greece
August 1992,297.36353,Greece
September 1992,291.82236,Greece
October 1992,289.2818,Greece
November 1992,283.10727,Greece
December 1992,276.6266,Greece
January 1993,275.53073,Greece
February 1993,274.85895,Greece
March 1993,278.82697,Greece
April 1993,284.15927,Greece
May 1993,288.90256,Greece
June 1993,294.1856,Greece
July 1993,296.35944,Greece
August 1993,296.98596,Greece
September 1993,292.2308,Greece
October 1993,289.43027,Greece
November 1993,280.33417,Greece
December 1993,279.66016,Greece
January 1994,278.9309,Greece
February 1994,277.4627,Greece
March 1994,281.85034,Greece
April 1994,285.2035,Greece
May 1994,290.144,Greece
