-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0.734696767139561,0.5683834839226336,0.4019171676480393,0.675264495824065,0.5755703402646735,0.5765412664386884,0.5755703406032968,USHighPlain
0.6702130990327243,0.5028833891543509,0.3264945780383425,0.6144063484209126,0.5098058497789975,0.5106056577840772,0.5098058500813727,USHighPlain
0.6530920778465716,0.4848672924712818,0.31852458681881246,0.6022472581891893,0.4918550779170432,0.49341465870526746,0.4918550781870503,USHighPlain
0.7137254648634581,0.5444439510841679,0.3808097307604561,0.6702175272357289,0.5518521905808684,0.5530475326988431,0.5518521908219725,USHighPlain
0.7464483007318112,0.5766727674738095,0.41352774615630805,0.7088273091262849,0.5841115175996832,0.5862887847395322,0.584111517814978,USHighPlain
0.6957143237870723,0.5245406589499423,0.36849674422830736,0.6601351541702394,0.5323357182539252,0.5339483706406996,0.5323357184461738,USHighPlain
0.6277725834887773,0.4557943828487865,0.3067879291995943,0.5898324160932744,0.46304505808327767,0.46514797273320996,0.463045058254947,USHighPlain
0.5955074144757571,0.4230275239597472,0.27696920982677886,0.5546086277665244,0.4297846754141692,0.43231822354413607,0.4297846755674619,USHighPlain
0.6132248567184115,0.4399966444361305,0.2980218716239793,0.566346377036052,0.446718092433273,0.4498194199779384,0.4467180925701564,USHighPlain
0.6161614409922754,0.4413527129953728,0.3044767331476609,0.5639455102565162,0.4485359579185221,0.4515544067279912,0.44853595804075264,USHighPlain
0.6159015682607383,0.44063536438132545,0.30454481130709476,0.5591459639411207,0.4470678104278538,0.45039792456953665,0.44706781053699984,USHighPlain
0.6855288762370906,0.5095872282978804,0.37684704677452574,0.6267483190404843,0.5160348044677621,0.5196599297613036,0.5160348045652245,USHighPlain
0.7370364029379013,0.5595340872332053,0.4069550238531323,0.679369971096738,0.5664294258643823,0.5709332520146435,0.5664294259514118,USHighPlain
0.6960451823328005,0.517632553896676,0.3520070184237595,0.6350257450525681,0.5243397767101818,0.5283011792100231,0.5243397767878952,USHighPlain
0.6155437140638038,0.43604494771942326,0.27227629667856035,0.5482378779499897,0.4431714271097471,0.4471961404406859,0.4431714271791416,USHighPlain
0.634425912491537,0.45344234452105514,0.2875655414562137,0.5663518572248203,0.4609348558500568,0.46536247709461787,0.46093485591202277,USHighPlain
0.6896610394417482,0.507911516399616,0.34254238330027853,0.6288370102267447,0.5149616625908295,0.5186793027479131,0.5149616626461624,USHighPlain
0.7283682866267949,0.5450090886983463,0.38031751938603753,0.6700948513468448,0.552485280082184,0.5565501102399093,0.5524852801315938,USHighPlain
0.6995964373987222,0.5147924780667638,0.3598007807545256,0.6401315048495161,0.5225518486612435,0.525663306225278,0.5225518487053642,USHighPlain
0.6023158412501461,0.4170718460769598,0.27842828886598536,0.5391675670802722,0.4247572879358785,0.4285687433415968,0.42475728797527623,USHighPlain
0.5592542663320095,0.37293765364870035,0.24306552854876395,0.4928857873249497,0.3810274560986986,0.385149264666087,0.3810274561338791,USHighPlain
0.5729418786099827,0.38567005982711144,0.255639554340771,0.49762910389743187,0.3936997253868988,0.3983597940340198,0.39369972541831344,USHighPlain
0.5415594517824495,0.35346002422024414,0.22727355189346987,0.45795255130427714,0.36130598869298924,0.36600974751850635,0.361305988721041,USHighPlain
0.46490398890411916,0.2754664684604067,0.15814744006645032,0.3732451118785576,0.2836428173429357,0.2885604141033409,0.2836428173679846,USHighPlain
0.4210912207530899,0.23079441314193194,0.10015429961242495,0.318794380599871,0.23817825597173514,0.24370784575390259,0.23817825599410258,USHighPlain
